,company,company_address,employment_type,job_category,job_description,job_requirements,job_title,salary_range,salary_type,seniority,url
86,ELEMENT AI INC. PTE. LTD.,Unknown,Permanent,Information Technology,"Roles & ResponsibilitiesElement AI is one of the world’s largest applied artificial intelligence companies and one of Canada’s fastest growing startups. We constantly push the frontier of knowledge, tackling the world's biggest and most interesting challenges in artificial intelligence, machine learning and operations research.","RequirementsAs an Applied Research Scientist on the Client Solutions team, you will: Provide in-depth scientific AI expertise during the early phases of opportunity with a client. Your presence in client interactions will provide the technical knowledge necessary to deploys state of the art AI solutions. You will answer tough and interesting questions and help educate potential clients on the possibilities that AI offers for their needs. After helping your team identify the client needs and use case scoping, you will do the necessary technical analysis, including some coding, building of early ML models, and data audit to make sure the proposals are technically sound and aligned with the company goals. The proposals you participate in preparing will define initiatives that different teams in Element AI can be involved in. Therefore, your participation in proposals will be critical in guiding the projects. You will stay in touch with the internal ML teams to make sure you know what our capabilities and roadmaps are. Also, to be successful in your role, you will be expected to stay up to date on the advances happening in a broad section of the AI field. Ability to travel for client engagements is a plus. This will be discussed with you and balanced according to your possibilities. Your day-to-day work can be very varied: Your day could begin by reading up on the necessary material and techniques to do a great job discussing a client opportunity. After meeting the client, you debrief with our colleagues and agree on the next step, based on the clients alignment with Element AI goals and offerings. Then, you might spend some time reading up on current company projects, work on your own personal learnings and answer various technical questions from your colleagues. Or You might spend the day digging deeply into a data sample provided by a client, doing the necessary data audit and knowledge discovery to make sure our proposed solution is feasible and well scoped. Then you would help writing the proposal and ensure it's technical soundness and feasibility. Or You might travel for 3 days to a client location and act as a technical expert to an on-site workshop where you will assist the client in understanding how various AI methods can be applied to help transform their business and solve their current problems. What do you need to be happy and successful in that role You like communicating with people of different profiles: customers, business-driven colleagues, developers, scientists. Multitasking is something that comes easily to you and you are able to focus on in-depth tasks when needed. You have broad AI expertise and are well-versed in the concepts of multiple domains of the field with significant depth in at least one of them. You are naturally curious and like to stay up to date with trends of multiple field of AI, reading and discussing with colleagues. You have experience in application of AI to business and enjoy actively figuring out how AI can be applied to practical industrial problems in a way that will benefit clients. You understand the reality of implementing AI products. Notably, you understand that running a model on the varied and often noisy data that arise in a commercial context differs significantly from running it on a clean academic dataset You have scientific programming experience and enjoy getting your hands dirty in various coding tasks. You have a background in a scientific or technical field and are driven by applied work. What we offer for your valuable work   Highly dynamic, innovative, passionate, intrapreneurial team   Open and inclusive company culture   Worldwide competitive salary   Participation in the company success through the Employee Stock Option Plan   Participation in company employee benefits program   Flexible hours (outside of core hours)   Autonomous, self-managed Agile teams   If you’re excited at the idea of joining a fast-growing and agile startup we want to hear from you! We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status.",Applied Research Scientist - Client Solutions,"$8,000to$12,000",Monthly,Executive,https://www.mycareersfuture.sg/job/applied-research-scientist-client-solutions-element-ai-25fe0a13a13551d213e24311addaaf58
87,MSD INTERNATIONAL GMBH (SINGAPORE BRANCH),50 TUAS WEST DRIVE 638408,"Permanent, Full Time",Information Technology,"Roles & ResponsibilitiesThe Global Data Science Competency (GDSC) comprises approximately 90 diverse and high performing data science professionals located in three IT hubs in the United States, Prague, and Singapore. The GDSC brings advanced methods such as machine learning, statistical modelling, optimisation, mathematical modelling, and data mining to the company both through consulting style projects and data product development. The GDSC is a rapidly evolving organisation specialising in applying data science across the company, with its current footprint ranging across domains such as Real-World Evidence, Manufacturing, Human Resources, Information Technology, Compliance, Market Research and Commercial. Global Data Science Competency values are curiosity, quality, and collaboration The AI and Data Products team takes a product view on AI and automation technologies such as machine learning, NLP, machine vision and RPA. The team builds and deploys models and intelligent agents across the enterprise. Job description:  The Data Scientist leverages a deep understanding of structured and unstructured data processing, analytics techniques, machine learning model development and software development to develop rapid prototypes of potential AI products for internals customers. The team works closely with complementary IT teams to develop, deploy, launch and improve data products at scale in production systems. Occasionally the data scientist would also take part in ad-hoc consulting or data mining projects. The data science team participates in all project phases including ideation, business case development, project definition, data discovery and preparation, model development and/or data mining, product prototyping and assisting adoption. They may also be involved in product deployment through an SDLC process   Tasks:  Participate in stakeholder meetings to understand business problems and translate them into products aligned with company needs and strategies Prototyping of software products in a DevOps environment Includes automation of data pipelines and deploying statistical and machine learning models into production More senior members will be expected to either lead engagement with business units, or act as SMEs for one or more AI domains (machine vision, NLP etc.) ","RequirementsEducation:  We evaluate candidates on a case-by case basis but appreciate qualifications in quantitative, scientific and technology disciplines such as Mathematics, Statistics, Computer Science, Data Science, Analytics, Physics, and Bioinformatics.    Profile:  Core Natural Language Processing skills across syntax and semantics. Speech would be a plus. Existing domain knowledge in pharmaceutical manufacturing or willingness to build manufacturing domain knowledge Tool agnostic but common tools are Spotfire, R and Python with web frameworks (Shiny/Dash) Proficient in working with databases, SQL a minimum, Hive/Hadoop a plus Backend web application development experience a plus ",Data Scientist,"$4,000to$7,000",Monthly,Executive,https://www.mycareersfuture.sg/job/data-scientist-msd-international-gmbh-fbb0e62f5fb426a26eee17e1f59e6180
88,MICROSOFT OPERATIONS PTE LTD,Unknown,Full Time,Information Technology,"Roles & ResponsibilitiesOverview:  Microsoft envisions a world where passionate innovators come to collaborate, envisioning what can be and taking their careers places they simply couldn’t anywhere else.  This is a  world of more possibility, more innovation, more openness, and sky’s-the-limit thinking – a cloud-enabled world.   Our mission is to empower every person and every organization on the planet to achieve more. This mission is ambitious and at the core of what our customers and employees care deeply about. We have unique capability in harmonizing the needs of both individuals and organizations. We deeply care about taking our ideals and vision global and making a difference in lives and organizations in all corners of the planet.   We are always learning. Insatiably curious. We lean into uncertainty, take risks, and learn quickly from our mistakes. We build on each other’s ideas, because we are better together. We stand in awe of what humans dare to achieve and are motivated every day to empower others to do more and achieve more through our technology and innovation. Together we make a difference.   To learn more about Microsoft’s mission, please visit:  https://careers.microsoft.com/mission-culture  Check out all of our products at:  http://www.microsoft.com/en-us Microsoft aspires to help our customers achieve their own digital transformation, leveraging the power of Microsoft Cloud solutions and services. To this end, Microsoft is investing in a dedicated Customer Success team that will help Microsoft customers successfully adopt Microsoft Cloud solution and services. We are looking for a Cloud Solution Architect for Advanced Analytics & AI to drive high priority customer initiatives on the Microsoft Data Platform in collaboration with customers and the Microsoft field.  This is a customer facing role, responsible for providing end-to-end technical guidance and expertise on the Microsoft Data Platform (Azure and on-premises).   This role will own the Advanced Analytics and AI technical customer engagement including: architectural design sessions, specific implementation projects and/or Proofs of Concepts. The ideal candidate will have experience in customer facing roles and success leading deep technical architecture discussions with senior customer executives to drive cloud deployment.     Key responsibilities include:  Drive the deployment of customer workloads onto Azure Data Services and machine learning to increase their consumption of the Microsoft Data Platform by providing deployment guidance, supporting development of the customers’ cloud adoption model, and providing appropriate recommendations to overcome blockers. Develop deep relationships with key customer decision makers, who drive long-term data platform adoption within their company. You will also identify, validate and grow opportunities to accelerate deployment and consumption in your assigned customer accounts, in partnership with the sales team, by driving solution architecture for both Microsoft and 3rd party solutions. You will research, design, implement and validate cutting-edge algorithms to analyze diverse sources of data to achieve targeted outcomes. Pre-sales activities through nurturing, lead generation, opportunity acceleration(up-sell/x-sell) and mitigate churn risks Lead deployment of projects, creation of collateral, and training of sellers and partners in your area of specialization. Working as a part of Japan global account teams worldwide, help customers accelerate digital transformation in global scale. Travel wherever in assigned territory where high growth and/or strategic opportunities are existing to drive adoption and consumption of Azure Maintain technical skills and knowledge, keeping up to date with market trends and competitive insights. Coach other technical sellers to become certified in the required Advanced Analytics and AI technical certifications.   ","RequirementsExperiences Required:   Deep understanding of data platform technologies (structured and non-structured), big data (Hadoop, Cloudera, Hortonworks, MapR, Spark, etc.), Microsoft BI technologies, advanced analytics tools, cognitive services, deep neural networks and emerging computing trends Proven track record of building deep technical relationships with senior executives and/or data scientists and growing data platform share in large or highly strategic/global accounts Proven track record of driving decisions collaboratively, resolving conflicts and ensuring follow through with exceptional verbal and written communication Ability to drive and influence vibrant internal/external communities through extremely strong negotiation, organizational, presentation, product demo, writing, and verbal communication skills required Strong sales mind and competitive spirit to win customer projects in competitive cloud market  7+ years of success in complex technical roles including analytics consulting and sales deployment projects (where necessary, managing various stakeholder relationships to get consensus on solution/projects) 5+ years of design, implementation, and/or support of complex application architectures (i.e. having an architectural sense for connecting data sources, data visualization, structured and unstructured data, etc.) Expertise in analyzing large, complex, multi-dimensional datasets with a variety of tools.  You are accomplished in the use of statistical analysis environments such as R, MATLAB, SPSS and SAS.  You have experience with BI tools such as PowerBI, Tableau, Qlikview, BusinessObjects or Microstrategy.  You’re as comfortable with relational databases as you are with Hadoop-based data mining frameworks.  You are familiar with SQL, Scala, Python, Java and C/C++. Leadership experience on major transformation projects and successful transitions to implementation support teams Presentation skills with a high degree of comfort with both large and small audiences Can frequently travel to cities across assigned territory Ph.D. or Master’s Degree in operations research, applied statistics, data mining, machine learning, physics or a related quantitative discipline. Deep understanding of statistical and predictive modeling concepts, machine-learning approaches, clustering and classification techniques, and recommendation and optimization algorithms    Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances.    Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.    ",Cloud Solution Architect,"$14,000to$15,000",Monthly,Non-executive,https://www.mycareersfuture.sg/job/cloud-solution-architect-microsoft-operations-8aaa1e962853f9b2282e790df1536128
89,A*STAR RESEARCH ENTITIES,"UOB PLAZA, 80 RAFFLES PLACE 048624","Contract, Full Time",Sciences / Laboratory / R&D,"Roles & ResponsibilitiesAbout the Institute for Infocomm Research (I²R) The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualization solutions. For more information about I2R, please visit www.i2r.a-star.edu.sg We are looking for strong candidates in the field of Artificial Intelligence and deep learning, with an interest in working on both fundamental algorithms in large-scale machine learning or deep learning, and also applying it to practical problems in vertical domains.  The position entails working closely with a highly interdisciplinary team of researchers with training from leading universities at MIT, Stanford and CMU. Listed below are problems of interest in the Deep Leaming 2.0 project:  Multimodal Deep Learning: Towards effective learning from heterogeneous data sources Currently, deep learning is applied in various areas such as visual computing, speech recognition, text mining, etc. In each area, the learning model is trained with large amounts of data in isolation. A multimodal learning approach from heterogeneous data sources, including video, speech, text, etc. is necessary to achieve breakthrough in performance. Unsupervised Deep Learning: Towards 10X fewer labeled samples Labeling large amounts of training data is one of the most time-consuming steps in the deep learning pipeline, and is often not feasible. The aim is to achieve the same performance with !Ox fewer labeled training samples. This is a strong step in the direction of unsupervised deep learning, where representations are learnt with large amounts ofunlabeled unstructured data. Deep Learning on Embedded Devices: Towards 100X smaller models Current deep learning models have 10 s of millions of neurons, making it infeasible for deployment on mobile and embedded hardware. The aim is to achieve models that are I00x smaller, with little loss in performance. This capability will also be critical for emerging neuromorphic platforms, where the number of spiking neurons is orders of magnitude smaller than in current state-of-the-art deep learning models. Online Deep Learning: Towards Near Real Time (NRT) model updates State-of-the-art deep learning models still take several days to train on expensive GPU infrastructure. A common problem is when new data (including new classes) are constantly added to an evolving, always­ learning system. Algorithms to move towards real-time updates will be essential. Extreme Deep Learning: Training lB neural networks efficiently The high model capacity of deep networks is why increasing  amounts of data and model  size improves performance. However, there are substantial challenges in hardware and algorithms challenges in training very large models efficiently. The aim is to address these challenges to achieve more efficient training. Deep Learning for Spoken Language Processing and Natural Language Understanding: Towards better modeling of human communication Language technology has made great advances through deep learning in the past five years, penetrating fields such as speech recognition and machine translation. However, there are still numerous challenges that need to be addressed, ranging from the requirement of specialized linguistic resources to large amounts of annotated data, and to insufficient theoretical grounding in deep learning. This aim attempts to address challenges that are often overlooked by major commercial AI players. White-Box Deep Learning: Towards interpretable and contextually informed models Current deep learning models are largely black-boxes that are not informed by contextual relations and provide little intuition. Improved abilities to regulate the learning process, and interpret the resulting predictions will be essential for the next wave of AI applications -- especially for complex learning scenarios and appl ications involving critical decisions. Incorporating Knowledge Graphs into Deep Learning: Towards better understanding of images Current deep learning systems today have no real understanding of images, with output typically a bunch of  bounding boxes, learnt using a large number of label or sentence-level associations. Knowledge graphs like the MIT ConceptNet will be used to understand higher-level semantics and relationships between  entities,  to improve classification accuracy.  ","Requirements PhD in Computer Science, Statistics, or Data Science intensive fields, with expertise in one or more of the following areas:      Large-scale machine learning  Deep learning, supervised or unsupervised  Applying state-of-art machine learning techniques to practical problems in different domains   Experience in corporate or application orientated environments is a plus. Ability to work independently, as well as in teams highly desired.  Good communication skills for proposals, reports, and publications. Proficiency in spoken and written English. Experience with one of Tensor Flow, Theano, Caffee, CNTK. Strong programming abilities (e.g. Perl, Bash, C/C++, Java, Python, R, MATLAB) Computer vision and deep learning skills desirable  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",Scientist (Deep Learning)  /  I2R (A*STAR),"$4,500to$9,000",Monthly,Professional,https://www.mycareersfuture.sg/job/scientist-i2r-astar-research-entities-40e0494b37f1ec2bdc68b4f11f1daefb
90,A*STAR RESEARCH ENTITIES,"UOB PLAZA, 80 RAFFLES PLACE 048624","Contract, Full Time",Sciences / Laboratory / R&D,"Roles & ResponsibilitiesAbout the Institute for Infocomm Research (I²R) The Institute for Infocomm Research (I²R) is a member of the Agency for Science, Technology and Research (A*STAR) family and is Singapore’s largest ICT research institute. Our strategic thrusts are in the spheres of intelligence, communications and media and our research capabilities are in shared sensor networks, public-public/public-private data-sharing platform, big data analytics and visualization solutions. For more information about I2R, please visit www.i2r.a-star.edu.sg We are looking for strong candidates in the field of Artificial Intelligence and deep learning, with an interest in working on both fundamental algorithms in large-scale machine learning or deep learning, and also applying it to practical problems in vertical domains.  The position entails working closely with a highly interdisciplinary team of researchers with training from leading universities at MIT, Stanford and CMU. Listed below are problems of interest in the Deep Leaming 2.0 project:  Multimodal Deep Learning: Towards effective learning from heterogeneous data sources Currently, deep learning is applied in various areas such as visual computing, speech recognition, text mining, etc. In each area, the learning model is trained with large amounts of data in isolation. A multimodal learning approach from heterogeneous data sources, including video, speech, text, etc. is necessary to achieve breakthrough in performance. Unsupervised Deep Learning: Towards 10X fewer labeled samples Labeling large amounts of training data is one of the most time-consuming steps in the deep learning pipeline, and is often not feasible. The aim is to achieve the same performance with !Ox fewer labeled training samples. This is a strong step in the direction of unsupervised deep learning, where representations are learnt with large amounts ofunlabeled unstructured data. Deep Learning on Embedded Devices: Towards 100X smaller models Current deep learning models have 10 s of millions of neurons, making it infeasible for deployment on mobile and embedded hardware. The aim is to achieve models that are I00x smaller, with little loss in performance. This capability will also be critical for emerging neuromorphic platforms, where the number of spiking neurons is orders of magnitude smaller than in current state-of-the-art deep learning models. Online Deep Learning: Towards Near Real Time (NRT) model updates State-of-the-art deep learning models still take several days to train on expensive GPU infrastructure. A common problem is when new data (including new classes) are constantly added to an evolving, always­ learning system. Algorithms to move towards real-time updates will be essential. Extreme Deep Learning: Training lB neural networks efficiently The high model capacity of deep networks is why increasing  amounts of data and model  size improves performance. However, there are substantial challenges in hardware and algorithms challenges in training very large models efficiently. The aim is to address these challenges to achieve more efficient training. Deep Learning for Spoken Language Processing and Natural Language Understanding: Towards better modeling of human communication Language technology has made great advances through deep learning in the past five years, penetrating fields such as speech recognition and machine translation. However, there are still numerous challenges that need to be addressed, ranging from the requirement of specialized linguistic resources to large amounts of annotated data, and to insufficient theoretical grounding in deep learning. This aim attempts to address challenges that are often overlooked by major commercial AI players. White-Box Deep Learning: Towards interpretable and contextually informed models Current deep learning models are largely black-boxes that are not informed by contextual relations and provide little intuition. Improved abilities to regulate the learning process, and interpret the resulting predictions will be essential for the next wave of AI applications -- especially for complex learning scenarios and appl ications involving critical decisions. Incorporating Knowledge Graphs into Deep Learning: Towards better understanding of images Current deep learning systems today have no real understanding of images, with output typically a bunch of  bounding boxes, learnt using a large number of label or sentence-level associations. Knowledge graphs like the MIT ConceptNet will be used to understand higher-level semantics and relationships between  entities,  to improve classification accuracy.  ","Requirements PhD in Computer Science, Statistics, or Data Science intensive fields, with expertise in one or more of the following areas:      Large-scale machine learning  Deep learning, supervised or unsupervised  Applying state-of-art machine learning techniques to practical problems in different domains   Experience in corporate or application orientated environments is a plus. Ability to work independently, as well as in teams highly desired.  Good communication skills for proposals, reports, and publications. Proficiency in spoken and written English. Experience with one of Tensor Flow, Theano, Caffee, CNTK. Strong programming abilities (e.g. Perl, Bash, C/C++, Java, Python, R, MATLAB) Computer vision and deep learning skills desirable  The above eligibility criteria are not exhaustive. A*STAR may include additional selection criteria based on its prevailing recruitment policies. These policies may be amended from time to time without notice. We regret that only shortlisted candidates will be notified.",Scientist (Deep Learning)  /  I2R (A*STAR),"$4,500to$9,000",Monthly,Professional,https://www.mycareersfuture.sg/job/scientist-i2r-astar-research-entities-b61e9865aaf9e0b3afb7d6ab54796e38
91,NANYANG TECHNOLOGICAL UNIVERSITY,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798","Contract, Full Time",Sciences / Laboratory / R&D,"Roles & ResponsibilitiesNTU is looking for enthusiastic and research oriented candidates to be part of the cutting edge research on Building imaging techniques  The suitable candidate will be closely working with NTU and its industrial partner on developing AI and machine learning based algorithms/software developed for converting point clod data to BIM (Building information Modelling) data The candidate is expected to have high programming skills preferably Python, C++, Matlab Good experience with AI and machine learning is highly sought out Develop new methods to transfer point cloud data to BIM environment Exposure to BIM, VR/AR is additional advantage ","Requirements Ph.D. degree holder in computer science or Electrical engineering Good knowledge and experience in AI, machine learning Moderate to excellent programming experience Exposure to BIM, VR/AR An excellent command of English and good oral communication skills are essential ",Research Fellow,"$5,500to$6,500",Monthly,"Professional, Non-executive",https://www.mycareersfuture.sg/job/research-fellow-nanyang-technological-university-e5f14a3cb5ddc07f58ae35e9d9a0a5ff
92,WORLDWIDE DISTRIBUTION SYSTEMS USA PTE. LTD.,Unknown,Permanent,"Consulting , Information Technology","Roles & ResponsibilitiesThe IT Business Solutions Project Specialist/Digital Services Project Specialist is responsible for providing consultancy and executing IT business solutions including analysing and identifying customer needs, communicating and seeking endorsement for potential solutions and implementing system solutions for customers. He/She is also responsible for business account management.  Analytical and systematic, he/she is required to explore solutions and identify ways to work closely with internal and external stakeholders on IT systems and IT solutions. Role Business Development in Digital Space, namely Cloud, Analytics, IOT, Blockchain, RPA & AI, Machine Learning. Develop and deploy GTM around the above mentioned technologies Develop Strategic Partnering with Government Institutions in Singapore and regionally Responsible for building a Service Delivery Organisation to execute the digital transformation projects while managing stakeholders",Requirements~ Identify latest technology to support team operations improvement activities. ~ Collaborate with customers to ensure effective implementation of customers' IT projects. ~ Build and manage a service delivery organisation to support project implementation ~ Determine basic customer requirements to develop IT solutions. ~ Determine implicit customer requirements through close interaction with customers to develop advance IT solutions. ~ Develop integrated project plan that include scope and resources required. ~ Facilitate administrative support for project management process. ~ Facilitate delivery of key outcome within team/ departmental projects. ~ Facilitate different aspects of project management based on priorities and needs. ~ Facilitate key activities and milestones in technology projects. ~ Facilitate project activities in accordance to analysis and investment valuation concepts. ~ Implement integrated IT solutions through cost-benefits analysis to serve complex customer needs. ~ Manage key accounts through maintaining close contact with stakeholders. ~ Optimise use of allocated resources within business activities. ~ Recommend resources required for project activity accurately. ~ Work with allocated resources to ensure alignment of interest within business activities.,APAC Sales Head - Digital Transformation,"$14,000to$16,000",Monthly,Senior Management,https://www.mycareersfuture.sg/job/apac-sales-head-digital-transformation-worldwide-distribution-systems-usa-6300d408a53858d7ebc79fc0f92c3598
93,NANYANG TECHNOLOGICAL UNIVERSITY,"NANYANG TECHNOLOGICAL UNIVERSITY, 50 NANYANG AVENUE 639798","Contract, Full Time",Sciences / Laboratory / R&D,"Roles & ResponsibilitiesNTU is looking for enthusiastic and research oriented candidates to be part of the cutting edge research on Building imaging techniques  The suitable candidate will be closely working with NTU and its industrial partner on developing VR/AR models coupled with BIM data The candidate is expected to have high programming skills preferably Python, C++, Matlab Good experience with AI and machine learning is highly sought out  Exposure to point cloud data, building scanning techniques are additional advantage","Requirements Bachelors or Master degree holder in computer science or equivalent Good knowledge and experience in AI, machine learning Good programming skills Exposure to BIM, VR/AR An excellent command of English and good oral communication skills are essential Preferably Singaporean or SPR ",Research Associate,"$4,000to$4,800",Monthly,"Professional, Non-executive",https://www.mycareersfuture.sg/job/research-associate-nanyang-technological-university-aee84c4348badf88a9c790a15c444146
94,PALO IT SINGAPORE PTE. LTD.,51B CIRCULAR ROAD 049406,"Permanent, Full Time",Information Technology,"Roles & ResponsibilitiesYour profile & role on the project YOU:  Thrive on challenge. When was the last time you failed? Are curious & always learning. What are you up to right now? Can deal with constant change. When were you last surprised? Have mastered at least one skill of your trade but you’re not defined by it. What can you teach us? Can you wear many hats?  YOU AGAIN: The Data Science Consultant will design, build and execute machine learning techniques on large, complex, structured / unstructured data sets to find out hidden patterns and predictive signals. You will research and develop innovating solutions to deliver impact to our clients, contributing to bring intelligence in their digital mesh with the support of other Palo IT experts in Data Intelligence, Research, UX Design, Digital Technology and Agile teams.  Identify use cases allowing to take advantage of AI & Machine learning capabilities Define data science approaches that fit with clients’ business challenges, using state-of-the-art methods to solve problems of large dimensionality in a computationally efficient and statistically effective manner Build advanced algorithms, using statistical knowledge and machine learning techniques to identify trends, patterns and predictive signals on large data sets Communicate algorithms results, limits and potential for improvement in a meaningful way Evaluate third party datasets and emerging technologies (e.g. deep learning, NLP) that may contribute to better results Collaborate with clients and other Palo IT practices to build a comprehensive end-to-end approach, allowing to gather the relevant labeled data and features for ML algorithms as well as effectively embed machine learning outcome into data-driven apps Participate in development of select assets/accelerators that create scale Contribute to thought leadership through research and publication support  STILL YOU:   You hold a Bachelor, Master or PhD degree in Computer Science, Statistics or related discipline, and strong academic performance with analytic and quantitative coursework is required   Good knowledge of supervised/unsupervised machine learning techniques and algorithms   Good applied skills with statistical programming languages such as R, Python (NumPy, pandas), SAS, SPSS etc.   Experience with machine learning frameworks (e.g scikit-learn, Spark MLlib, Caffe, TensorFlow) and/or data science platforms (e.g. SAS, Dataiku)   Data-oriented background in SQL, data wrangling and data modelling   Exposure to data viz tools and/or charting libraries (eg. Tableau, Qlik, D3.js, GGplot)    Willingness to apply advanced data science techniques such as deep learning, reinforcement learning, NLP…   Willingness to be part of a multi-disciplinary team to solve real business problems from end-to-end     Your role at PALO IT You will be invited to take part in R&D works done within our Practices. You will have the chance to assist or be a speaker at must-attend international IT conferences. You will have the opportunity to write articles for our Blog or specialized press. Genuine ambassador of PALO IT, you will present our offers and take an active role in the development of the company.  Your technical environment # Background in math & statistics # Statistical programming languages: R, Python (scikit-learn library), SAS, SPSS # Data science platforms: SAS, Dataiku... # Data viz tools: Tableau, Qlik","Requirements  You hold a Bachelor, Master or PhD degree in Computer Science, Statistics or related discipline, and strong academic performance with analytic and quantitative coursework is required   Good knowledge of supervised/unsupervised machine learning techniques and algorithms   Good applied skills with statistical programming languages such as R, Python (NumPy, pandas), SAS, SPSS etc.   Experience with machine learning frameworks (e.g scikit-learn, Spark MLlib, Caffe, TensorFlow) and/or data science platforms (e.g. SAS, Dataiku)   Data-oriented background in SQL, data wrangling and data modelling   Exposure to data viz tools and/or charting libraries (eg. Tableau, Qlik, D3.js, GGplot)    Willingness to apply advanced data science techniques such as deep learning, reinforcement learning, NLP…   Willingness to be part of a multi-disciplinary team to solve real business problems from end-to-end  ",Senior Analytics Manager - Data Scientist,"$6,000to$12,000",Monthly,Professional,https://www.mycareersfuture.sg/job/senior-analytics-manager-data-scientist-palo-singapore-3e0e537665209844cc7d4a32226f72ab
95,Company Undisclosed,Unknown,"Contract, Full Time",Sciences / Laboratory / R&D,"Roles & ResponsibilitiesThe research assistant will be responsible for building an automatic AI system testing framework.  Research experience and foundation on software engineering and software testing, analysis or verification are required.","RequirementsQualifications: a bachelor degree in Computer Science/Engineering. The candidate must have experience in building medium to large software systems. Experience with Java/Python will be considered favorably. We welcome applicants with experience on conducting research in the area of Machine Learning, AI, Software Engineering and Program Testing/Analysis for at least 1 year. ",Research Assistant,"$3,300to$4,500",Monthly,Professional,https://www.mycareersfuture.sg/job/research-assistant-3eb39cb401a42a5bd8ec41f9dc63c1e9
